From,To,Year,Population Change,Origin Population,Origin Housing Units,Destination Population,Destination Housing Units
New Hampshire,Delaware,2016,0.0,1334795.0,625337.0,952065.0,426154.0
New Jersey,Delaware,2016,5656.0,8944469.0,3604688.0,952065.0,426154.0
New Mexico,Delaware,2016,0.0,2081015.0,917641.0,952065.0,426154.0
New York,Delaware,2016,2218.0,19745289.0,8232039.0,952065.0,426154.0
North Carolina,Delaware,2016,338.0,10146788.0,4540697.0,952065.0,426154.0
North Dakota,Delaware,2016,0.0,757953.0,368545.0,952065.0,426154.0
Ohio,Delaware,2016,272.0,11614373.0,5164400.0,952065.0,426154.0
Oklahoma,Delaware,2016,0.0,3923561.0,1721072.0,952065.0,426154.0
Oregon,Delaware,2016,0.0,4093465.0,1732887.0,952065.0,426154.0
Pennsylvania,Delaware,2016,10139.0,12784227.0,5611995.0,952065.0,426154.0
Rhode Island,Delaware,2016,0.0,1056426.0,462598.0,952065.0,426154.0
South Carolina,Delaware,2016,212.0,4961119.0,2236262.0,952065.0,426154.0
South Dakota,Delaware,2016,23.0,865454.0,383827.0,952065.0,426154.0
Tennessee,Delaware,2016,34.0,6651194.0,2919698.0,952065.0,426154.0
Texas,Delaware,2016,515.0,27862596.0,10754268.0,952065.0,426154.0
Utah,Delaware,2016,0.0,3051217.0,1054242.0,952065.0,426154.0
